Price,Model,Leather_interior,Fuel_type,Mileage,Gear_box_type,Airbags,Car_age
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
15053,Insight,No,LPG,173102,Tiptronic,8,15
12074,Sportage,Yes,Petrol,2741,Automatic,12,4
40471,Santa FE,Yes,Diesel,142000,Automatic,4,8
9418,Sonata,Yes,LPG,42875,Automatic,4,9
31361,X5,Yes,Diesel,192382,Automatic,0,13
5018,A4,Yes,Petrol,81818,Automatic,0,10
4704,Fusion,Yes,Petrol,74603,Automatic,12,7
17876,Cr-v,No,Petrol,120000,Tiptronic,8,13
16766,Cruze,Yes,Petrol,78296,Automatic,4,10
30734,Camry,Yes,Hybrid,65000,Automatic,12,11
7056,Lacetti,Yes,Petrol,52020,Automatic,4,15
5018,E 350,Yes,Diesel,109139,Automatic,12,15
54458,Santa FE,Yes,Diesel,105645,Automatic,4,8
39829,Camry,Yes,Petrol,4130,Automatic,12,4
11290,Tundra,Yes,Petrol,54875,Automatic,12,8
17249,Cruze,No,Petrol,170000,Manual,10,10
15053,Aqua,No,Hybrid,186000,Automatic,0,11
5959,CT 200h,Yes,Hybrid,122302,Automatic,0,13
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
11274,Elantra,Yes,Petrol,198425,Automatic,4,14
21000,Jetta,Yes,Petrol,67000,Tiptronic,12,9
28532,Elantra,Yes,Petrol,94401,Automatic,4,8
12607,Aqua,Yes,Petrol,157160,Automatic,4,12
36065,Transit,No,Diesel,142256,Manual,2,10
549,Camry,Yes,Petrol,60666,Automatic,12,7
10986,Elantra,Yes,Petrol,129080,Automatic,4,17
39829,GX 460,Yes,Petrol,155821,Automatic,0,14
9879,Prius,Yes,Hybrid,0,Automatic,12,6
29087,H1,Yes,Diesel,152000,Automatic,4,10
3607,Escape,Yes,Hybrid,168966,Automatic,0,13
10349,X5,Yes,Diesel,0,Automatic,0,10
22357,Actyon,Yes,Diesel,127654,Automatic,4,13
31988,GX 460,Yes,Petrol,155976,Automatic,0,8
15470,March,Yes,Petrol,46000,Automatic,4,11
97219,GX 460,Yes,Petrol,44808,Tiptronic,10,9
19974,Elantra,Yes,Petrol,144757,Automatic,4,12
15681,Elantra,No,Petrol,111104,Automatic,0,12
14113,Cruze,No,Petrol,156800,Automatic,8,12
18776,Elantra,Yes,Diesel,51895,Automatic,4,9
4861,Fusion,Yes,Hybrid,124493,Automatic,0,10
131716,Land Cruiser Prado,Yes,Diesel,59826,Automatic,12,6
19121,Elantra,Yes,Petrol,132742,Automatic,4,13
43576,Actyon,Yes,Diesel,33261,Automatic,4,8
13799,Insight,No,Hybrid,144000,Tiptronic,10,13
19874,Korando,Yes,Diesel,179828,Automatic,4,12
21953,Prius,Yes,Hybrid,57000,Variator,9,9
18503,Prius,No,Hybrid,176000,Automatic,10,12
1333,Sonata,Yes,Hybrid,142741,Automatic,0,13
9722,CHR,Yes,Petrol,38712,Automatic,12,6
14113,Prius,No,Hybrid,0,Automatic,12,13
13015,Elantra,No,Petrol,78024,Tiptronic,6,11
18503,Sonata,Yes,LPG,89000,Automatic,12,13
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
18531,Elantra,Yes,Petrol,89323,Automatic,4,13
45473,Sprinter,Yes,Diesel,12000,Manual,2,16
18503,Elantra,Yes,LPG,31006,Automatic,4,8
45473,Camry,Yes,Petrol,17300,Tiptronic,12,5
26657,Sonata,Yes,Petrol,127355,Automatic,0,11
4547,Elantra,Yes,Petrol,115974,Automatic,12,7
10349,Passat,Yes,Petrol,185600,Tiptronic,8,12
14113,Elantra,No,Petrol,176000,Automatic,6,10
12541,Cruze,Yes,Diesel,32986,Automatic,4,8
14500,Optima,Yes,Petrol,0,Tiptronic,0,13
29166,328,Yes,Petrol,23302,Tiptronic,4,10
2901,Optima,Yes,Petrol,142661,Automatic,12,11
36379,Camry,Yes,Petrol,38400,Tiptronic,6,8
37633,X6,Yes,Petrol,85000,Tiptronic,12,15
26196,H1,Yes,Diesel,45780,Automatic,4,14
18503,Insight,No,Hybrid,77000,Automatic,8,10
36065,328,Yes,Petrol,32000,Automatic,10,8
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
11133,Elantra,Yes,Petrol,40122,Automatic,12,6
14821,Actyon,Yes,Diesel,152937,Automatic,4,14
7066,Cruze,Yes,Petrol,67293,Automatic,4,15
66482,Civic,Yes,Petrol,16639,Automatic,4,7
10976,Santa FE,Yes,Diesel,91393,Automatic,4,14
15681,Veloster,No,Petrol,72000,Tiptronic,12,13
25264,Compass,Yes,Petrol,65731,Automatic,4,12
6586,Tacoma,Yes,Petrol,0,Automatic,12,10
19444,Prius,Yes,Hybrid,197000,Automatic,6,14
15053,Aqua,No,Hybrid,161000,Automatic,2,12
11000,Prius,No,Hybrid,182000,Automatic,6,16
24932,H1,Yes,Diesel,84669,Automatic,4,14
48697,Santa FE,Yes,Diesel,155797,Automatic,4,9
28225,RAV 4,Yes,Petrol,59000,Automatic,0,11
17562,Prius C,No,Hybrid,88000,Automatic,10,9
42764,H1,Yes,Diesel,110969,Automatic,4,8
627,Cruze,Yes,Petrol,16042,Automatic,12,5
16778,Orlando,Yes,LPG,33333,Automatic,4,9
24709,Tucson,Yes,Diesel,151591,Automatic,4,14
784,Camry,Yes,Hybrid,102397,Automatic,12,10
39829,GX 460,Yes,Petrol,155821,Automatic,0,14
17405,Aqua,No,Petrol,148000,Automatic,2,12
21953,Sprinter,No,Diesel,100000,Manual,4,18
31047,ML 350,Yes,Diesel,124000,Tiptronic,10,14
20385,Fusion,No,Hybrid,180800,Automatic,8,10
15677,Fiesta,No,Petrol,74800,Automatic,8,8
13956,RX 450,Yes,Hybrid,143619,Automatic,12,9
15693,Compass,Yes,Petrol,163866,Automatic,4,15
21012,Fusion,Yes,Petrol,137000,Tiptronic,12,11
23521,XV,Yes,Hybrid,800,Automatic,6,11
54048,Aqua,Yes,Hybrid,9027,Automatic,4,7
15053,Prius,No,Hybrid,142000,Variator,4,16
19444,Juke,No,Petrol,100000,Automatic,8,12
38822,FIT,Yes,Hybrid,3474,Automatic,4,7
9408,Accent,Yes,Diesel,60480,Automatic,4,12
75160,Explorer,Yes,Petrol,66901,Automatic,4,7
20385,Passat,Yes,Petrol,108000,Tiptronic,12,10
17249,Passat,Yes,Petrol,90000,Tiptronic,10,11
17876,Passat,Yes,Petrol,80000,Tiptronic,8,11
24709,REXTON,Yes,Diesel,113368,Automatic,4,13
49237,Tucson,Yes,Petrol,27000,Tiptronic,12,8
16621,Prius,No,Hybrid,150000,Automatic,12,14
941,CT 200h,Yes,Hybrid,108499,Automatic,12,12
706,Camry,Yes,Hybrid,115312,Automatic,12,10
39201,GLE 350,Yes,Petrol,95541,Automatic,0,7
21410,Malibu,Yes,Petrol,131082,Automatic,4,12
24029,REXTON,Yes,Diesel,151949,Automatic,4,14
133284,RX 450,Yes,Hybrid,55000,Tiptronic,12,8
41867,FIT,Yes,Hybrid,29220,Automatic,4,7
44608,Sonata,Yes,Petrol,63687,Automatic,4,8
37066,Elantra,Yes,Petrol,20388,Automatic,4,6
7683,Sonata,Yes,LPG,91416,Automatic,4,12
21953,Prius,No,Hybrid,68000,Tiptronic,12,12
1803,Prius,Yes,Hybrid,197854,Automatic,12,11
3763,Juke,Yes,Petrol,88475,Automatic,0,9
14113,Jetta,Yes,Petrol,45605,Automatic,0,9
19416,REXTON,Yes,Diesel,98164,Automatic,4,14
26657,Camry,Yes,Petrol,166400,Tiptronic,8,12
11917,Insight,No,Petrol,138684,Variator,6,15
13799,Zafira,No,Diesel,176000,Manual,10,14
5758,FIT,Yes,Hybrid,116581,Automatic,4,11
4547,Insight,No,Hybrid,150000,Automatic,10,13
20228,Optima,Yes,Petrol,29112,Automatic,4,8
43868,REXTON,Yes,Diesel,61551,Automatic,4,9
9418,Sonata,Yes,LPG,43514,Automatic,4,9
22894,Prius,No,Hybrid,63186,Variator,12,11
5739,Lacetti,Yes,Petrol,86382,Automatic,4,14
10515,Sonata,Yes,LPG,60850,Automatic,4,10
14113,Fusion,No,Hybrid,68200,Automatic,12,14
35902,H1,Yes,Diesel,169109,Automatic,4,10
14115,FIT,No,Petrol,147857,Automatic,4,14
73620,Sonata,Yes,Petrol,51106,Automatic,4,6
26657,Mustang,No,Petrol,160000,Automatic,12,14
15210,H1,Yes,Diesel,65625,Automatic,4,16
44134,Actyon,Yes,Diesel,35398,Automatic,4,8
21953,Outlander,Yes,Hybrid,59674,Automatic,12,6
29793,Elantra,Yes,Petrol,33693,Automatic,12,5
6899,Sonata,Yes,LPG,85471,Automatic,4,12
20385,Camry,No,Hybrid,120000,Automatic,6,12
4861,Corolla,Yes,Petrol,22989,Automatic,12,7
5927,Cruze,Yes,Petrol,53434,Automatic,4,15
5488,CHR,Yes,Petrol,78424,Automatic,12,5
21326,Juke,No,Petrol,95000,Automatic,12,12
12544,Prius,No,Hybrid,124568,Variator,9,14
34406,Elantra,Yes,Petrol,36470,Automatic,4,6
35140,Tucson,Yes,Diesel,125230,Automatic,4,8
22502,Aqua,Yes,Petrol,28000,Automatic,4,12
40769,RAV 4,No,Petrol,60800,Tiptronic,8,9
47042,RAV 4,No,Hybrid,30402,Variator,6,8
50767,Explorer,Yes,Petrol,100741,Automatic,4,13
15649,H1,Yes,Diesel,45252,Automatic,4,14
2901,Fusion,Yes,Petrol,182963,Automatic,12,10
106627,X6,Yes,Diesel,150000,Tiptronic,12,9
18240,REXTON,Yes,Diesel,145221,Automatic,4,14
16935,Elantra,No,Petrol,108000,Automatic,8,12
53314,Sportage,Yes,Diesel,27000,Tiptronic,8,8
7997,Jetta,No,Petrol,66098,Tiptronic,12,12
16621,Fiesta,No,Petrol,56199,Automatic,12,9
18124,Genesis,Yes,Petrol,160000,Automatic,4,13
51746,Camry,Yes,Petrol,17000,Automatic,12,6
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
14740,Sonata,Yes,LPG,50534,Automatic,4,9
16621,Elantra,Yes,Petrol,135378,Automatic,4,9
20846,Orlando,Yes,Diesel,148101,Automatic,4,8
14113,Aqua,No,Hybrid,100000,Variator,6,11
17249,Prius,No,Hybrid,165000,Automatic,12,14
30740,Elantra,Yes,Petrol,88400,Automatic,4,7
15132,Sonata,Yes,Petrol,179307,Automatic,4,14
3763,Juke,Yes,Petrol,173576,Automatic,0,12
3136,328,Yes,Petrol,51930,Automatic,12,8
9832,Cruze,Yes,Petrol,170872,Automatic,4,13
52696,Tucson,Yes,Petrol,44844,Automatic,4,7
67404,Sonata,Yes,Petrol,40808,Automatic,4,6
29479,C 250,Yes,Petrol,85000,Automatic,8,10
1882,E 350,Yes,Diesel,146395,Automatic,12,10
36065,Prius,Yes,Hybrid,158000,Automatic,12,8
23521,Camry,Yes,Petrol,91000,Automatic,10,12
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
2038,ML 350,Yes,Diesel,186542,Automatic,12,13
13328,RX 450,Yes,Hybrid,186005,Automatic,12,14
19444,Outlander,No,Petrol,141000,Tiptronic,16,13
74796,Civic,Yes,Petrol,12000,Automatic,4,5
45210,Tucson,Yes,Diesel,16431,Automatic,4,7
14166,Elantra,Yes,Petrol,170713,Automatic,4,12
784,Camry,Yes,Hybrid,102397,Automatic,12,10
48873,Sonata,Yes,Petrol,33555,Automatic,4,8
9252,Prius,Yes,Hybrid,98768,Automatic,12,14
17249,Accent,No,Petrol,144000,Automatic,0,9
20385,Camry,No,Petrol,22400,Tiptronic,8,11
12231,FIT,No,Hybrid,147000,Automatic,8,12
24462,C 250,Yes,Petrol,105000,Automatic,12,12
19757,Prius C,Yes,Hybrid,83200,Automatic,8,12
1490,Altima,Yes,Petrol,130877,Automatic,12,11
33823,Actyon,Yes,Petrol,80425,Automatic,4,7
627,CHR,Yes,Petrol,24339,Automatic,12,5
13589,Sonata,Yes,Petrol,82764,Automatic,4,14
24462,Sonata,Yes,Hybrid,104000,Tiptronic,6,10
53941,GLA 250,Yes,Petrol,87091,Tiptronic,10,8
706,GX 460,Yes,Petrol,102907,Automatic,0,9
34905,Tucson,Yes,Diesel,108782,Automatic,4,8
17249,Juke,No,Petrol,158000,Variator,4,13
11290,I30,Yes,Diesel,51859,Automatic,4,13
5018,Lacetti,Yes,Petrol,159634,Automatic,4,15
30750,H1,Yes,Diesel,146216,Automatic,4,10
15681,Optima,No,Petrol,68000,Tiptronic,10,9
12140,Elantra,Yes,Petrol,176869,Automatic,4,17
44533,CHR,No,Petrol,56000,Tiptronic,0,7
20698,E 350,Yes,Petrol,66500,Automatic,12,11
784,Camry,Yes,Hybrid,102397,Automatic,12,10
8154,Camry,Yes,Petrol,53310,Automatic,12,10
81539,GX 460,Yes,Petrol,155976,Automatic,0,8
24462,Santa FE,No,Petrol,170000,Tiptronic,10,14
8467,Altima,No,Petrol,160000,Automatic,6,18
706,XV,Yes,Petrol,111285,Automatic,0,9
20005,Elantra,Yes,Petrol,115934,Automatic,4,13
10381,Lacetti,Yes,Petrol,132000,Automatic,4,15
11917,Elantra,Yes,Petrol,130658,Automatic,4,12
20071,X5,Yes,Petrol,176080,Tiptronic,12,13
19416,Korando,Yes,Diesel,154162,Automatic,4,11
20385,Prius,Yes,Hybrid,49000,Automatic,12,10
20071,Elantra,Yes,LPG,27477,Automatic,4,8
61471,Civic,Yes,Petrol,41018,Automatic,4,7
17844,Aqua,Yes,Petrol,112000,Automatic,4,12
7527,FIT,No,Hybrid,122233,Variator,0,13
43905,ML 350,Yes,Diesel,179520,Automatic,8,12
20244,Korando,Yes,Diesel,42202,Automatic,4,10
10958,Cruze,Yes,Petrol,156779,Automatic,4,12
21181,Tucson,Yes,Diesel,114000,Automatic,4,13
39829,GX 460,Yes,Petrol,155821,Automatic,0,14
31581,H1,Yes,Diesel,96893,Automatic,4,10
23207,Prius,No,Hybrid,72000,Automatic,12,11
131308,Santa FE,Yes,Petrol,21281,Automatic,4,5
16935,X5,Yes,Petrol,81658,Automatic,12,7
3136,Volt,Yes,Hybrid,112123,Automatic,12,10
20636,Tucson,Yes,Diesel,64259,Automatic,4,11
10976,Vitz,No,Petrol,83000,Automatic,4,17
16621,E 350,Yes,Diesel,119379,Automatic,12,13
14740,Elantra,Yes,Petrol,87000,Automatic,8,12
40092,Actyon,Yes,Diesel,82658,Automatic,4,8
25089,Captiva,Yes,Petrol,103000,Automatic,6,10
51526,Santa FE,Yes,Diesel,119986,Automatic,4,7
22266,Prius,No,Hybrid,59000,Variator,12,12
9095,Volt,Yes,Plug-in Hybrid,107169,Automatic,8,12
627,X6,Yes,Petrol,0,Automatic,12,12
862,Insight,Yes,Hybrid,143597,Automatic,0,11
5331,Captiva,Yes,Diesel,50412,Automatic,4,17
9656,FIT,Yes,Hybrid,152203,Automatic,4,9
1568,E 350,Yes,Diesel,77205,Automatic,12,8
941,E 350,Yes,Petrol,99562,Automatic,12,10
5209,March,Yes,Petrol,86146,Automatic,4,11
12544,Sonata,Yes,Petrol,89000,Tiptronic,0,10
12231,Camry,No,Hybrid,123345,Tiptronic,12,13
549,Highlander,Yes,Hybrid,0,Automatic,12,12
1254,Elantra,Yes,Petrol,93650,Automatic,12,11
549,Fiesta,Yes,Petrol,126715,Automatic,12,10
20500,Camry,Yes,Petrol,152000,Tiptronic,8,11
19281,Compass,Yes,Petrol,140000,Automatic,4,14
18503,Prius,No,Hybrid,160000,Variator,16,12
32412,H1,Yes,Diesel,131957,Automatic,4,10
16621,Elantra,Yes,Petrol,135378,Automatic,4,9
42692,Actyon,Yes,Petrol,36000,Automatic,4,8
7213,RAV 4,Yes,Petrol,108456,Automatic,12,14
2979,Elantra,Yes,Petrol,63195,Automatic,12,6
12544,Fiesta,Yes,Petrol,72000,Automatic,0,11
52853,Santa FE,Yes,Diesel,89454,Automatic,4,8
18189,Camry,Yes,Petrol,90000,Tiptronic,12,11
33556,X5,Yes,Petrol,85000,Tiptronic,5,15
34635,Civic,Yes,Petrol,2927,Automatic,4,5
17942,Orlando,Yes,Diesel,143743,Automatic,4,11
12074,Elantra,No,Petrol,80699,Automatic,0,11
19757,Jetta,Yes,Petrol,120800,Tiptronic,6,12
706,ML 350,Yes,Petrol,127416,Automatic,12,11
7056,Fusion,Yes,Hybrid,112862,Automatic,12,7
41578,Actyon,Yes,Diesel,92888,Automatic,4,8
10036,H1,Yes,Diesel,60517,Automatic,4,14
12256,Lacetti,Yes,Petrol,176682,Automatic,4,14
11604,Focus,Yes,Petrol,1000,Tiptronic,6,11
40076,Santa FE,Yes,Diesel,150415,Automatic,4,8
7840,Prius C,No,Petrol,180000,Variator,8,16
17249,Cruze,Yes,Petrol,147718,Automatic,12,10
7683,Elantra,Yes,Petrol,121840,Automatic,12,8
13178,Elantra,Yes,Petrol,86660,Automatic,4,14
81539,GX 460,Yes,Petrol,155976,Automatic,0,8
11133,Camry,Yes,Hybrid,179381,Automatic,12,10
1882,Prius,Yes,Hybrid,47672,Automatic,12,7
34572,Civic,Yes,Petrol,67190,Automatic,4,9
23521,320,Yes,Petrol,59000,Tiptronic,12,10
17249,Sonata,Yes,Petrol,111111,Tiptronic,6,10
28225,RAV 4,Yes,Petrol,73931,Automatic,0,9
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
10672,Orlando,Yes,Diesel,71338,Automatic,4,11
13799,Sonata,Yes,LPG,185302,Automatic,4,10
2979,Veloster,Yes,Petrol,185570,Automatic,12,11
4861,E 350,Yes,Diesel,128202,Automatic,12,12
58172,Civic,Yes,Petrol,26166,Automatic,4,7
53154,Santa FE,Yes,Diesel,80737,Automatic,4,8
31581,H1,Yes,Diesel,114142,Automatic,4,10
42337,Transit,No,Diesel,56000,Manual,4,8
8467,FIT,No,Hybrid,60000,Variator,4,12
12388,E 350,Yes,Diesel,189530,Automatic,12,14
45734,H1,Yes,Diesel,61057,Automatic,4,8
11299,Sonata,Yes,LPG,54546,Automatic,4,10
862,Forester,Yes,Petrol,74562,Automatic,0,7
11177,Aqua,Yes,Petrol,133682,Automatic,4,11
81225,X5,Yes,Petrol,59200,Tiptronic,12,9
23138,Santa FE,Yes,Diesel,188083,Automatic,4,14
19757,Jetta,Yes,Petrol,120640,Tiptronic,6,12
81539,GX 460,Yes,Petrol,155976,Automatic,0,8
25089,RAV 4,No,Petrol,83500,Automatic,4,12
16308,Elantra,No,Petrol,50545,Tiptronic,8,11
6429,Captiva,Yes,Diesel,76198,Automatic,4,17
12544,Focus,No,Petrol,81000,Automatic,0,10
87497,Sportage,Yes,Petrol,0,Tiptronic,6,5
862,Escape,Yes,Hybrid,174926,Automatic,0,14
16599,Elantra,Yes,Petrol,125581,Automatic,4,12
15367,500,No,Petrol,19000,Manual,10,9
23207,RAV 4,Yes,Petrol,167300,Variator,8,14
64463,Sonata,Yes,Petrol,5187,Automatic,4,6
18503,Prius,No,Petrol,162000,Automatic,12,14
35736,H1,Yes,Diesel,110483,Automatic,4,10
25638,Aqua,Yes,Petrol,35000,Automatic,4,10
15681,Prius,No,Petrol,0,Automatic,8,14
18826,Elantra,Yes,Diesel,111232,Automatic,4,10
24462,Cruze,Yes,Petrol,70400,Automatic,0,7
15053,Prius,No,Hybrid,14900,Automatic,10,13
40889,Civic,Yes,Petrol,29000,Automatic,4,9
11133,Santa FE,Yes,Petrol,56150,Automatic,12,6
18503,Elantra,Yes,LPG,29864,Automatic,4,8
7683,Captiva,Yes,Diesel,67233,Automatic,4,16
862,Camry,Yes,Hybrid,130478,Automatic,12,10
15053,Fusion,Yes,Hybrid,154000,Automatic,10,13
51746,Vito,No,Diesel,32000,Manual,4,18
18817,528,Yes,Petrol,107000,Tiptronic,10,13
39559,Tucson,Yes,Diesel,89423,Automatic,4,9
35046,Tucson,Yes,Diesel,117856,Automatic,4,10
13172,Santa FE,Yes,Diesel,72366,Automatic,4,13
1568,Tundra,Yes,Petrol,128000,Automatic,12,9
11290,FIT,No,Petrol,120000,Variator,4,11
21953,Santa FE,Yes,Diesel,174000,Automatic,4,14
26613,Malibu,Yes,Petrol,121800,Automatic,4,10
34889,Civic,Yes,Petrol,16125,Automatic,4,6
96915,Santa FE,Yes,Petrol,21,Automatic,4,4
5331,Cruze,Yes,Petrol,45680,Automatic,4,10
627,Prius,Yes,Hybrid,0,Automatic,12,11
15681,Veloster,No,Petrol,115200,Tiptronic,12,13
8947,Lacetti,Yes,Diesel,38254,Automatic,4,15
16621,Prius,No,Petrol,174000,Automatic,10,14
18817,Elantra,No,Petrol,56000,Tiptronic,10,9
12858,Prius,No,Hybrid,116000,Variator,12,13
2509,GLA 250,Yes,Petrol,44477,Automatic,0,7
10406,Elantra,Yes,Petrol,100963,Automatic,4,14
9095,Cruze,No,Petrol,52000,Automatic,8,10
9593,FIT,Yes,Hybrid,112405,Automatic,4,11
12388,E 350,Yes,Diesel,189530,Automatic,12,14
17562,Prius C,No,Petrol,192000,Automatic,4,12
9722,Aqua,No,Hybrid,125000,Automatic,2,12
627,CT 200h,Yes,Hybrid,192683,Automatic,0,12
12600,Prius,Yes,Hybrid,170000,Automatic,6,17
4861,Fusion,Yes,Hybrid,124493,Automatic,0,10
42601,Aqua,Yes,Petrol,17247,Automatic,4,7
49864,528,Yes,Petrol,32000,Tiptronic,12,8
17942,Elantra,Yes,Petrol,196448,Automatic,4,11
23408,Santa FE,Yes,Diesel,176635,Automatic,4,13
15063,H1,Yes,Diesel,52717,Automatic,4,14
13485,Prius,Yes,Hybrid,0,Automatic,8,12
29793,RX 350,Yes,CNG,73000,Automatic,10,16
59464,REXTON,Yes,Diesel,43877,Automatic,4,8
56136,E 300,Yes,Petrol,50963,Automatic,12,7
16741,Sonata,Yes,Petrol,149289,Automatic,4,11
13485,Cruze,No,Petrol,87000,Tiptronic,12,10
22248,Santa FE,Yes,Diesel,184554,Automatic,4,14
21492,H1,Yes,Diesel,51273,Automatic,4,15
16308,Cruze,Yes,Petrol,140000,Tiptronic,12,11
24148,Fusion,Yes,Hybrid,70000,Automatic,0,11
18503,Prius,No,Petrol,162000,Automatic,12,14
10349,Sonata,Yes,LPG,53341,Automatic,4,9
41281,Actyon,Yes,Petrol,52349,Automatic,4,6
10515,Sonata,Yes,LPG,60850,Automatic,4,10
51432,GX 470,Yes,Petrol,150000,Automatic,12,17
13485,535,Yes,Diesel,98368,Automatic,12,10
16308,FIT,No,Hybrid,128000,Automatic,2,11
29094,Elantra,Yes,Petrol,54500,Automatic,4,8
28225,Tucson,No,Petrol,25000,Automatic,11,7
30734,Civic,No,Petrol,66200,Automatic,12,8
4391,Prius,Yes,Hybrid,151923,Automatic,12,10
30906,FIT,Yes,Petrol,68000,Automatic,4,7
18826,Actyon,Yes,Diesel,181000,Automatic,4,13
28357,H1,Yes,Diesel,151780,Automatic,4,10
15100,Elantra,Yes,Petrol,98578,Automatic,4,14
549,Elantra,Yes,Petrol,83845,Automatic,12,7
10349,Prius,No,Hybrid,17778,Automatic,8,18
16894,Elantra,Yes,Petrol,131411,Automatic,4,11
53031,Santa FE,Yes,Diesel,102934,Automatic,4,6
16621,Prius,No,Hybrid,137000,Variator,16,12
35902,H1,Yes,Diesel,117917,Automatic,4,10
23521,Prius,No,Hybrid,169600,Automatic,4,11
11917,Elantra,No,Petrol,124226,Automatic,0,10
12544,Spark,Yes,Petrol,93000,Automatic,0,11
13328,RX 450,Yes,Hybrid,186005,Automatic,12,14
17249,Sonata,No,Petrol,101405,Tiptronic,5,14
96071,Santa FE,Yes,Diesel,5964,Automatic,4,6
5849,March,Yes,Petrol,101537,Automatic,4,10
4234,Prius,Yes,Hybrid,158136,Automatic,12,14
16621,E 350,Yes,Diesel,119379,Automatic,12,13
15681,Sonata,No,Petrol,100000,Automatic,12,12
2117,Sonata,Yes,Petrol,104046,Automatic,12,11
549,Camry,Yes,Hybrid,130478,Automatic,12,10
10506,Aqua,No,Hybrid,134000,Variator,2,12
32615,Civic,Yes,Petrol,20000,Automatic,4,8
20698,Tucson,Yes,Diesel,71101,Automatic,4,10
31358,XV,No,Petrol,52000,Variator,12,9
29793,GLE 350,Yes,Petrol,9765,Automatic,12,6
23364,Prius,No,Hybrid,128000,Variator,8,9
50049,Santa FE,Yes,Diesel,145329,Automatic,4,8
1019,RX 450,Yes,Hybrid,138038,Automatic,12,11
10349,Aqua,No,Hybrid,47000,Automatic,10,11
20700,Prius,Yes,Hybrid,75621,Automatic,11,10
12544,Cruze,No,Petrol,127816,Automatic,0,10
2666,C 300,Yes,Petrol,51725,Automatic,12,8
10669,Lacetti,Yes,Diesel,161629,Automatic,4,14
5893,Lacetti,Yes,Petrol,74429,Automatic,4,15
7778,Tiida,Yes,Petrol,98000,Automatic,4,13
6429,Tundra,Yes,Petrol,190875,Automatic,12,7
43868,Actyon,Yes,Diesel,85134,Automatic,4,8
3763,Tacoma,Yes,Petrol,174827,Automatic,12,7
27889,REXTON,Yes,Diesel,70336,Automatic,4,13
19757,Juke,No,Petrol,65600,Tiptronic,6,10
7840,Fiesta,Yes,Petrol,66888,Automatic,0,10
6272,CHR,Yes,Petrol,18754,Automatic,12,6
22580,Transit,No,Diesel,160000,Manual,4,17
13485,Passat,Yes,Petrol,114000,Tiptronic,8,14
17355,Genesis,Yes,Petrol,112387,Automatic,4,13
17876,Passat,Yes,Petrol,112000,Tiptronic,8,12
26149,Tucson,Yes,Diesel,72464,Automatic,4,14
62722,RX 450,Yes,Hybrid,59858,Automatic,12,8
25716,Sonata,No,Petrol,47000,Tiptronic,6,9
64290,RAV 4,Yes,Hybrid,33500,Automatic,0,8
10641,Sonata,Yes,LPG,75346,Automatic,4,10
3293,Elantra,Yes,Petrol,121029,Automatic,12,11
20162,Sonata,Yes,Petrol,14368,Automatic,4,9
18817,Prius,No,Petrol,164800,Variator,6,13
40769,Santa FE,Yes,Diesel,23216,Automatic,4,8
3763,Tucson,Yes,Petrol,53717,Automatic,0,11
77775,Land Cruiser Prado,No,Diesel,117000,Automatic,12,10
26030,CT 200h,Yes,Hybrid,153600,Automatic,12,11
18189,Captiva,Yes,Diesel,72000,Tiptronic,2,16
28222,Santa FE,Yes,Diesel,53729,Automatic,4,11
2117,Juke,Yes,Petrol,181997,Automatic,0,8
53759,Santa FE,Yes,Diesel,140097,Automatic,4,7
16308,Jetta,Yes,LPG,169600,Tiptronic,8,13
42667,REXTON,Yes,Diesel,110000,Automatic,4,9
6899,Sonata,Yes,LPG,85471,Automatic,4,12
29950,Santa FE,Yes,Diesel,50079,Automatic,4,8
10976,Aqua,No,Hybrid,64000,Variator,4,11
10663,Aqua,No,Hybrid,125000,Variator,2,12
10349,Pajero,Yes,Petrol,138650,Manual,4,15
2274,Camry,Yes,Hybrid,128739,Automatic,12,10
28225,CT 200h,Yes,Hybrid,134131,Automatic,0,10
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
28225,Optima,No,Petrol,35200,Tiptronic,12,8
17249,Cruze,No,Petrol,37000,Automatic,0,9
17249,Elantra,No,Petrol,88830,Automatic,0,9
22580,Highlander,Yes,Hybrid,189000,Variator,12,16
4180,Lacetti,Yes,Petrol,159634,Automatic,4,15
15063,Tucson,Yes,Diesel,58401,Automatic,4,13
46919,Santa FE,Yes,Diesel,117000,Automatic,4,9
18400,Juke,No,Petrol,0,Automatic,10,12
1333,Focus,Yes,Petrol,107664,Automatic,12,6
20250,Aqua,Yes,Hybrid,86400,Automatic,4,10
17249,Prius,Yes,Hybrid,188800,Variator,10,13
4234,Camry,Yes,Hybrid,26918,Automatic,12,11
12544,Camry,No,Petrol,152000,Manual,8,14
14113,Accent,No,Petrol,136000,Tiptronic,6,11
36567,H1,Yes,Diesel,106533,Automatic,4,10
28225,Camry,No,Petrol,110734,Automatic,12,9
31581,H1,Yes,Diesel,96893,Automatic,4,10
9722,Spark,Yes,Petrol,41984,Automatic,4,10
1568,E 350,Yes,Diesel,77205,Automatic,12,8
